"filename", "language", "Python", "Markdown", "JSON", "comment", "blank", "total"
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_a2_commitment_letters\02_tables.md", "Markdown", 0, -3, 0, 0, -2, -5
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_a2_commitment_letters\03_chunks.md", "Markdown", 0, -104, 0, -277, -62, -443
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_a2_commitment_letters\04_metadata.json", "JSON", 0, 0, -41, 0, 0, -41
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_a2_commitment_letters\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_a2_commitment_letters\05_qdrant_points.json", "JSON", 0, 0, -49685, 0, 0, -49685
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_a2_commitment_letters\05_qdrant_points.md", "Markdown", 0, -397, 0, -125, -42, -564
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_a2_commitment_letters\full_text.md", "Markdown", 0, -128, 0, -101, -58, -287
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\00_summary.json", "JSON", 0, 0, -36, 0, 0, -36
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\01_pages.md", "Markdown", 0, -1091, 0, 0, -142, -1233
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\02_tables.md", "Markdown", 0, -42, 0, 0, -6, -48
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\03_chunks.md", "Markdown", 0, -1453, 0, 0, -225, -1678
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\04_metadata.json", "JSON", 0, 0, -60, 0, 0, -60
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\05_qdrant_points.json", "JSON", 0, 0, -170780, 0, 0, -170780
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\05_qdrant_points.md", "Markdown", 0, -1760, 0, 0, -169, -1929
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_j1_teri_wwd_2020_report\full_text.md", "Markdown", 0, -1044, 0, 0, -95, -1139
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\00_summary.json", "JSON", 0, 0, -22, 0, 0, -22
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\01_pages.md", "Markdown", 0, -24, 0, 0, -18, -42
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\02_tables.md", "Markdown", 0, -3, 0, 0, -2, -5
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\03_chunks.md", "Markdown", 0, -32, 0, 0, -27, -59
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\04_metadata.json", "JSON", 0, 0, -33, 0, 0, -33
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\05_qdrant_points.json", "JSON", 0, 0, -6219, 0, 0, -6219
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\05_qdrant_points.md", "Markdown", 0, -68, 0, 0, -10, -78
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\annexure_o_map_plastic_leakage_points\full_text.md", "Markdown", 0, -23, 0, 0, -17, -40
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\00_summary.json", "JSON", 0, 0, -65, 0, 0, -65
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\01_pages.md", "Markdown", 0, -1335, 0, 0, -521, -1856
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\02_tables.md", "Markdown", 0, -172, 0, 0, -12, -184
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\03_chunks.md", "Markdown", 0, -1452, 0, 0, -617, -2069
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\04_metadata.json", "JSON", 0, 0, -119, 0, 0, -119
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\05_qdrant_points.json", "JSON", 0, 0, -322899, 0, 0, -322899
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\05_qdrant_points.md", "Markdown", 0, -3302, 0, 0, -316, -3618
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\bengaluru_conference_report_2020\full_text.md", "Markdown", 0, -1289, 0, 0, -475, -1764
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\00_summary.json", "JSON", 0, 0, -22, 0, 0, -22
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\01_pages.md", "Markdown", 0, -21, 0, 0, -8, -29
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\02_tables.md", "Markdown", 0, -23, 0, 0, -6, -29
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\03_chunks.md", "Markdown", 0, -25, 0, 0, -13, -38
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\04_metadata.json", "JSON", 0, 0, -33, 0, 0, -33
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\05_qdrant_points.json", "JSON", 0, 0, -6219, 0, 0, -6219
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\05_qdrant_points.md", "Markdown", 0, -68, 0, 0, -10, -78
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\check_your_water_quality\full_text.md", "Markdown", 0, -20, 0, 0, -7, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\00_summary.json", "JSON", 0, 0, -35, 0, 0, -35
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\01_pages.md", "Markdown", 0, -545, 0, 0, -227, -772
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\02_tables.md", "Markdown", 0, -81, 0, 0, -16, -97
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\03_chunks.md", "Markdown", 0, -881, 0, 0, -318, -1199
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\04_metadata.json", "JSON", 0, 0, -58, 0, 0, -58
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\05_qdrant_points.json", "JSON", 0, 0, -108667, 0, 0, -108667
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\05_qdrant_points.md", "Markdown", 0, -1107, 0, 0, -109, -1216
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\es2012rs02\full_text.md", "Markdown", 0, -514, 0, 0, -196, -710
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\00_summary.json", "JSON", 0, 0, -60, 0, 0, -60
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\01_pages.md", "Markdown", 0, -6524, 0, 0, -1475, -7999
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\02_tables.md", "Markdown", 0, -135, 0, 0, -32, -167
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\03_chunks.md", "Markdown", 0, -6347, 0, 0, -2200, -8547
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\04_metadata.json", "JSON", 0, 0, -108, 0, 0, -108
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\05_qdrant_points.json", "JSON", 0, 0, -1189231, 0, 0, -1189231
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\05_qdrant_points.md", "Markdown", 0, -12267, 0, 0, -1153, -13420
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\icdl_poster_2019_full\full_text.md", "Markdown", 0, -6330, 0, 0, -1281, -7611
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\00_summary.json", "JSON", 0, 0, -22, 0, 0, -22
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\01_pages.md", "Markdown", 0, -47, 0, 0, -13, -60
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\02_tables.md", "Markdown", 0, -3, 0, 0, -2, -5
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\03_chunks.md", "Markdown", 0, -86, 0, 0, -28, -114
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\04_metadata.json", "JSON", 0, 0, -33, 0, 0, -33
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\05_qdrant_points.json", "JSON", 0, 0, -6219, 0, 0, -6219
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\05_qdrant_points.md", "Markdown", 0, -68, 0, 0, -10, -78
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\make_solar_cooker\full_text.md", "Markdown", 0, -46, 0, 0, -12, -58
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\00_summary.json", "JSON", 0, 0, -22, 0, 0, -22
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\01_pages.md", "Markdown", 0, -189, 0, 0, -19, -208
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\02_tables.md", "Markdown", 0, -3, 0, 0, -2, -5
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\03_chunks.md", "Markdown", 0, -169, 0, 0, -34, -203
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\04_metadata.json", "JSON", 0, 0, -33, 0, 0, -33
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\05_qdrant_points.json", "JSON", 0, 0, -15537, 0, 0, -15537
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\05_qdrant_points.md", "Markdown", 0, -167, 0, 0, -19, -186
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\managing_water\full_text.md", "Markdown", 0, -188, 0, 0, -18, -206
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\00_summary.json", "JSON", 0, 0, -22, 0, 0, -22
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\01_pages.md", "Markdown", 0, -81, 0, 0, -19, -100
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\02_tables.md", "Markdown", 0, -3, 0, 0, -2, -5
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\03_chunks.md", "Markdown", 0, -171, 0, 0, -57, -228
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\04_metadata.json", "JSON", 0, 0, -33, 0, 0, -33
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\05_qdrant_points.json", "JSON", 0, 0, -43485, 0, 0, -43485
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\05_qdrant_points.md", "Markdown", 0, -458, 0, 0, -46, -504
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v3old_results\navbharat_times\full_text.md", "Markdown", 0, -80, 0, 0, -18, -98
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\00_summary.json", "JSON", 0, 0, -43, 0, 0, -43
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\01_pages.md", "Markdown", 0, -1349, 0, 0, -275, -1624
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\02_tables.md", "Markdown", 0, -43, 0, 0, -10, -53
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\03_chunks.md", "Markdown", 0, -974, 0, 0, -296, -1270
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\04_metadata.json", "JSON", 0, 0, -79, 0, 0, -79
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\05_qdrant_points.json", "JSON", 0, 0, -232911, 0, 0, -232911
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\05_qdrant_points.md", "Markdown", 0, -2431, 0, 0, -229, -2660
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\achieving_green_steel_roadmap\full_text.md", "Markdown", 0, -1284, 0, 0, -210, -1494
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\00_summary.json", "JSON", 0, 0, -29, 0, 0, -29
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\01_pages.md", "Markdown", 0, -584, 0, 0, -116, -700
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\02_tables.md", "Markdown", 0, -89, 0, 0, -12, -101
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\03_chunks.md", "Markdown", 0, -399, 0, 0, -118, -517
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\04_metadata.json", "JSON", 0, 0, -46, 0, 0, -46
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\05_qdrant_points.json", "JSON", 0, 0, -93174, 0, 0, -93174
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\05_qdrant_points.md", "Markdown", 0, -979, 0, 0, -94, -1073
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\act4earth_policybrief_sustainable_consumption_lifestyles\full_text.md", "Markdown", 0, -562, 0, 0, -94, -656
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime\00_summary.json", "JSON", 0, 0, -172, 0, 0, -172
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime\01_pages.md", "Markdown", 0, -11989, 0, 0, -2188, -14177
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime\02_tables.md", "Markdown", 0, -2161, 0, 0, -278, -2439
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime\03_chunks.md", "Markdown", 0, -11228, 0, 0, -2938, -14166
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime\04_metadata.json", "JSON", 0, 0, -332, 0, 0, -332
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime\04_metadata.md", "Markdown", 0, -22, 0, 0, -5, -27
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\00_summary.json", "JSON", 0, 0, -172, 0, 0, -172
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\01_pages.md", "Markdown", 0, -11989, 0, 0, -2188, -14177
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\02_tables.md", "Markdown", 0, -2161, 0, 0, -278, -2439
"d:\OneDrive - The Energy and Resources Institute\Desktop\My_Files\Projects\Agentic-RAG-Chatbot\app\local_tests\pdf_extraction_test\v4old_results\advanced_green_fuels_for_maritime_part_a_book\03_chunks.md", "Markdown", 0, -11228, 0, 0, -2938, -14166
